,credit.policy,int.rate,installment,revol.bal,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,education_or_small_business,major_purchase_or_credit_card,demerits
4566,1,0.1287,622.22,9530,0,0,0,0,0,0,0
4567,1,0.0859,366.68,29568,0,0,0,0,0,0,0
4568,1,0.0774,218.54,5872,0,0,0,0,0,1,0
4569,1,0.0894,317.72,18478,1,0,0,0,0,0,1
4570,1,0.1357,254.77,28384,2,0,0,0,0,0,2
4571,1,0.1426,240.15,16120,3,0,0,0,0,0,3
4572,1,0.0859,267.11,8493,1,0,0,0,0,0,1
4573,1,0.0774,216.97,18512,0,0,0,0,0,0,0
4574,1,0.1322,338.01,2263,0,3,0,0,1,0,3
4575,1,0.1253,401.6,15244,0,0,1,0,0,0,1
4576,1,0.1218,499.5,2139,2,0,0,0,0,0,2
4577,1,0.1218,399.6,6950,0,0,1,0,0,0,1
4578,1,0.1218,666.0,2292,1,1,0,0,0,0,2
4579,1,0.1114,492.06,2855,2,0,0,0,0,0,2
4580,1,0.1148,659.37,33184,0,0,0,0,0,0,0
4581,1,0.1148,98.91,11791,0,0,0,0,0,0,0
4582,1,0.0859,221.28,8441,2,0,0,0,0,0,2
4583,1,0.1357,339.69,23464,1,0,0,0,0,0,1
4584,1,0.1148,626.41,25008,0,0,0,0,0,0,0
4585,1,0.0774,312.19,89252,0,0,0,0,0,1,0
4586,1,0.1183,430.75,1731,3,2,0,0,0,1,5
4587,1,0.0894,57.19,39900,0,0,0,0,0,0,0
4588,1,0.1114,32.81,10333,1,1,0,0,0,0,2
4589,1,0.1183,430.75,10915,1,0,0,0,0,0,1
4590,1,0.074,186.36,13242,0,0,0,0,0,0,0
4591,1,0.1148,659.37,26330,1,0,0,1,0,0,1
4592,1,0.1392,324.31,23616,3,0,0,0,0,0,3
4593,1,0.1183,265.08,43799,2,0,0,0,0,1,2
4594,1,0.1287,215.26,2165,2,0,1,0,0,0,3
4595,1,0.1565,122.46,1450,0,0,0,0,1,0,0
4596,1,0.1531,208.9,0,1,0,0,0,0,0,1
4597,1,0.0774,156.1,15813,0,0,0,0,0,0,0
4598,1,0.1635,176.65,1340,1,0,0,1,1,0,1
4599,1,0.0774,142.83,112055,1,0,0,0,0,0,1
4600,1,0.1148,138.47,3522,1,1,0,0,0,0,2
4601,1,0.0894,441.63,25716,0,0,0,0,0,0,0
4602,1,0.1774,720.42,9603,0,1,0,1,0,0,1
4603,1,0.1253,267.74,29140,2,0,0,0,0,0,2
4604,1,0.0894,540.12,9242,1,0,0,0,0,0,1
4605,1,0.0859,126.45,2187,0,0,0,0,0,0,0
4606,1,0.1148,468.16,31236,1,0,0,0,0,0,1
4607,1,0.0894,317.72,0,0,0,0,0,0,0,0
4608,1,0.1218,299.7,40781,0,0,0,1,0,1,0
4609,1,0.1114,656.07,4363,1,0,0,1,0,0,1
4610,1,0.1426,686.12,77324,0,0,0,0,0,0,0
4611,1,0.1218,532.8,5630,2,0,0,0,0,0,2
4612,1,0.1253,173.19,8688,0,0,0,1,0,0,0
4613,1,0.0894,95.32,208,1,0,0,0,0,0,1
4614,1,0.1287,269.07,7261,0,0,1,0,0,0,1
4615,1,0.1183,596.41,71965,4,0,0,0,0,0,4
4616,1,0.0894,158.86,22652,3,0,0,0,0,0,3
4617,1,0.1114,344.44,9020,3,0,0,0,0,0,3
4618,1,0.1461,634.35,14375,0,0,0,0,1,0,0
4619,1,0.1496,426.14,5422,1,0,0,0,0,1,1
4620,1,0.1461,689.51,8004,0,0,0,0,0,0,0
4621,1,0.1461,344.76,4232,1,0,0,0,0,0,1
4622,1,0.16,421.89,34057,3,0,0,1,1,0,3
4623,1,0.1253,267.74,9929,1,2,0,0,0,0,3
4624,1,0.0774,74.93,13852,0,0,0,0,1,0,0
4625,1,0.1114,328.04,5960,0,0,0,0,0,1,0
4626,1,0.0774,156.1,15489,1,0,0,0,0,0,1
4627,1,0.1183,430.75,38433,1,0,0,0,0,0,1
4628,1,0.1148,659.37,760,0,0,0,0,0,0,0
4629,1,0.1183,533.46,15942,3,0,0,0,0,0,3
4630,1,0.0894,285.95,8654,0,0,0,0,0,0,0
4631,1,0.1496,207.87,5341,0,0,0,0,1,0,0
4632,1,0.1461,689.51,20916,1,0,0,0,0,0,1
4633,1,0.1357,611.44,4389,3,0,0,0,1,0,3
4634,1,0.1183,78.7,3689,2,0,0,0,0,1,2
4635,1,0.1392,682.74,56558,0,0,0,0,0,1,0
4636,1,0.1253,200.8,3334,0,0,0,0,0,1,0
4637,1,0.0894,413.03,2563,0,0,0,0,0,0,0
4638,1,0.1565,262.4,1140,0,0,0,0,0,0,0
4639,1,0.1635,565.27,640,3,0,0,0,1,0,3
4640,1,0.167,710.03,0,1,0,0,1,0,0,1
4641,1,0.1218,466.2,37629,1,0,0,0,0,1,1
4642,1,0.1426,343.06,12907,3,2,0,0,0,1,5
4643,1,0.1704,642.14,18938,1,1,0,0,0,0,2
4644,1,0.0894,368.55,1061,0,0,0,0,0,0,0
4645,1,0.0859,363.52,2324,0,0,0,0,0,0,0
4646,1,0.1565,554.53,22684,0,0,0,1,0,0,0
4647,1,0.1878,657.81,11184,0,0,0,0,0,0,0
4648,1,0.1114,461.71,13551,0,0,0,0,0,0,0
4649,1,0.1148,454.97,6698,0,0,0,0,0,0,0
4650,1,0.1148,659.37,8863,1,0,0,0,0,1,1
4651,1,0.1253,167.34,15041,0,0,0,0,1,0,0
4652,1,0.0859,63.23,4622,0,0,0,1,0,0,0
4653,1,0.1253,669.33,23973,1,0,0,0,0,0,1
4654,1,0.1287,48.77,0,0,1,0,0,1,0,1
4655,1,0.1114,393.65,18862,1,0,0,0,0,0,1
4656,1,0.0859,252.89,3301,0,0,0,0,0,0,0
4657,1,0.1253,401.6,4381,2,0,0,0,0,1,2
4658,1,0.1253,401.6,38384,1,0,0,0,1,0,1
4659,1,0.1531,313.34,6218,0,0,1,0,1,0,1
4660,1,0.1183,198.81,55333,2,0,0,0,0,1,2
4661,1,0.0894,57.19,2940,5,0,0,0,1,0,5
4662,1,0.1218,666.0,22233,1,0,0,0,0,0,1
4663,1,0.0774,156.1,2326,1,0,0,0,0,0,1
4664,1,0.0894,142.98,70,1,0,0,0,1,0,1
4665,1,0.1148,197.82,4027,2,1,0,0,0,0,3
4666,1,0.0894,327.25,5822,1,0,0,1,0,0,1
4667,1,0.1114,492.06,13095,2,0,0,0,0,0,2
4668,1,0.1809,904.88,37893,3,0,0,1,0,0,3
4669,1,0.0859,126.45,19817,1,0,0,0,0,0,1
4670,1,0.1531,448.25,6256,0,0,0,1,0,0,0
4671,1,0.0859,256.84,12442,0,0,0,0,0,0,0
4672,1,0.1426,48.03,3163,2,0,0,0,0,0,2
4673,1,0.1565,314.88,16286,0,0,0,1,0,0,0
4674,1,0.1287,538.14,7290,0,0,0,0,0,0,0
4675,1,0.0859,316.11,952,0,0,0,0,0,0,0
4676,1,0.1322,338.01,8540,1,0,0,0,0,0,1
4677,1,0.1114,360.84,10735,3,0,0,0,0,0,3
4678,1,0.0894,524.23,4588,0,0,0,0,0,0,0
4679,1,0.1357,322.71,1479,7,0,0,0,0,0,7
4680,1,0.1218,666.0,26803,1,0,0,0,0,0,1
4681,1,0.0705,61.8,6669,0,0,0,0,0,0,0
4682,1,0.1253,430.88,5048,0,0,0,1,1,0,0
4683,1,0.0859,252.89,2296,2,0,0,0,0,1,2
4684,1,0.1114,262.43,41568,3,0,0,0,0,0,3
4685,1,0.1704,713.49,70627,2,0,0,0,0,0,2
4686,1,0.1357,679.37,1458,2,0,0,0,0,1,2
4687,1,0.1496,519.68,53896,0,0,0,0,0,0,0
4688,1,0.1392,512.06,7705,2,1,0,0,0,0,3
4689,1,0.0859,460.72,10277,2,0,0,0,0,0,2
4690,1,0.1496,415.74,12315,1,0,0,0,0,1,1
4691,1,0.0894,385.23,19029,3,0,0,0,0,0,3
4692,1,0.1253,234.27,20125,2,0,0,0,0,0,2
4693,1,0.1357,142.67,2187,1,0,0,0,0,0,1
4694,1,0.1913,734.42,9881,0,0,0,0,0,0,0
4695,1,0.1114,457.61,27948,0,0,0,0,0,1,0
4696,1,0.1287,235.44,6355,1,0,0,0,0,0,1
4697,1,0.1114,393.65,3114,1,0,0,0,0,0,1
4698,1,0.1218,249.75,653,2,0,0,0,0,0,2
4699,1,0.1253,510.37,2652,0,0,0,1,0,0,0
4700,1,0.1218,499.5,22319,0,2,0,0,0,0,2
4701,1,0.1148,659.37,15571,4,0,0,0,0,0,4
4702,1,0.1253,117.14,5177,0,0,0,0,0,0,0
4703,1,0.1357,339.69,61,0,0,0,0,0,0,0
4704,1,0.1496,277.16,5626,0,0,0,1,0,1,0
4705,1,0.1148,164.85,1517,0,0,0,0,0,0,0
4706,1,0.1392,546.2,23839,1,2,0,0,0,0,3
4707,1,0.1704,713.49,632,6,0,0,1,1,0,6
4708,1,0.1565,314.88,2320,1,0,0,0,1,0,1
4709,1,0.0894,317.72,9152,2,0,0,1,0,0,2
4710,1,0.1531,497.86,23626,2,0,0,0,0,0,2
4711,1,0.1392,573.5,109027,3,0,0,0,0,1,3
4712,1,0.074,124.24,2198,0,0,0,0,0,1,0
4713,1,0.1531,278.53,7959,3,0,0,0,0,0,3
4714,1,0.16,457.05,58686,2,0,0,0,0,0,2
4715,1,0.1531,348.16,425,0,0,0,0,1,0,0
4716,1,0.1253,321.28,2978,0,0,0,0,0,0,0
4717,1,0.167,710.03,28332,0,1,0,0,0,0,1
4718,1,0.1114,157.46,2644,1,0,0,0,0,0,1
4719,1,0.1183,331.34,5587,0,0,0,1,0,0,0
4720,1,0.1704,214.05,8765,1,0,0,0,0,0,1
4721,1,0.1287,235.44,89844,0,0,0,0,0,0,0
4722,1,0.0774,249.75,6498,2,0,0,0,0,0,2
4723,1,0.1114,426.45,3636,1,0,1,0,0,0,2
4724,1,0.1253,220.88,27017,2,0,0,0,0,0,2
4725,1,0.1496,346.45,3918,1,0,0,0,0,0,1
4726,1,0.1426,171.53,24905,3,0,0,0,0,1,3
4727,1,0.1114,246.03,32706,1,0,0,0,0,0,1
4728,1,0.1253,267.74,5934,1,1,0,0,0,0,2
4729,1,0.0774,109.27,1092,0,0,0,0,0,0,0
4730,1,0.0859,110.64,1092,0,0,0,0,1,0,0
4731,1,0.2017,186.26,9814,1,0,1,1,1,0,2
4732,1,0.1357,339.69,9114,0,0,0,0,0,0,0
4733,1,0.0859,126.45,7347,1,0,0,0,0,1,1
4734,1,0.1218,159.84,21028,1,0,0,0,0,0,1
4735,1,0.1183,298.21,0,1,0,0,0,0,0,1
4736,1,0.0705,92.7,4088,2,0,0,0,0,1,2
4737,1,0.1148,659.37,1003,2,0,0,0,0,0,2
4738,1,0.1426,274.45,1338,0,0,0,0,0,0,0
4739,1,0.0894,349.49,667,3,0,0,0,0,0,3
4740,1,0.1287,571.77,26949,0,0,0,0,0,0,0
4741,1,0.1426,96.06,12995,0,1,0,0,0,1,1
4742,1,0.0774,156.1,13899,1,0,0,0,0,0,1
4743,1,0.1392,273.1,2149,2,0,0,0,0,0,2
4744,1,0.1148,422.0,3230,0,0,0,0,0,0,0
4745,1,0.1218,149.85,2698,2,1,0,0,0,0,3
4746,1,0.1704,85.62,575,2,0,0,0,1,0,2
4747,1,0.1357,441.6,46306,1,0,0,0,0,1,1
4748,1,0.1531,313.34,5776,1,0,0,1,0,0,1
4749,1,0.1148,633.0,5331,2,0,0,0,0,1,2
4750,1,0.1218,666.0,29074,0,0,0,0,0,0,0
4751,1,0.1287,420.42,13441,2,0,0,0,0,1,2
4752,1,0.1183,493.7,1691,1,0,0,0,0,0,1
4753,1,0.0894,349.49,25212,1,0,0,0,0,0,1
4754,1,0.1253,83.67,4403,0,0,0,0,0,1,0
4755,1,0.1287,201.8,1980,0,1,0,0,0,1,1
4756,1,0.1461,861.88,78468,2,0,0,1,0,1,2
4757,1,0.1114,656.07,67969,2,0,0,0,0,0,2
4758,1,0.1392,204.83,5810,1,0,0,0,0,0,1
4759,1,0.0894,397.15,24452,0,0,0,0,0,1,0
4760,1,0.0894,381.26,25577,1,0,0,0,0,1,1
4761,1,0.1982,229.86,0,0,0,1,1,1,0,1
4762,1,0.1357,339.69,6749,0,0,0,0,0,0,0
4763,1,0.1774,720.42,55912,2,0,0,1,0,0,2
4764,1,0.1183,662.68,20586,0,0,0,0,0,0,0
4765,1,0.0894,349.49,11557,1,0,0,0,0,1,1
4766,1,0.1704,642.14,4418,0,0,0,0,0,0,0
4767,1,0.0894,556.01,8651,1,0,0,0,0,0,1
4768,1,0.1357,397.44,16677,1,0,0,0,0,0,1
4769,1,0.1426,171.53,9685,1,0,0,0,0,0,1
4770,1,0.1461,206.86,4031,5,0,0,1,1,0,5
4771,1,0.1253,167.34,3869,0,0,0,0,0,0,0
4772,1,0.1148,494.53,14274,0,0,0,0,0,0,0
4773,1,0.1426,686.12,27561,1,0,0,0,0,1,1
4774,1,0.1183,662.68,28091,0,0,0,0,0,0,0
4775,1,0.1148,263.75,2980,1,0,0,0,0,0,1
4776,1,0.1114,98.42,4502,2,0,0,0,0,0,2
4777,1,0.1183,482.1,25729,0,0,0,0,0,0,0
4778,1,0.1287,201.8,9339,2,1,0,0,0,1,3
4779,1,0.1148,494.53,73366,1,0,0,0,0,0,1
4780,1,0.1635,529.94,29319,0,0,0,0,0,0,0
4781,1,0.1218,566.1,21441,1,0,0,1,0,0,1
4782,1,0.1565,279.89,16951,0,0,0,0,0,0,0
4783,1,0.1322,381.95,32720,1,0,0,0,0,0,1
4784,1,0.1218,499.5,11530,0,0,0,0,0,1,0
4785,1,0.1253,334.67,7722,0,0,0,1,0,0,0
4786,1,0.1183,629.55,79062,0,0,0,0,0,0,0
4787,1,0.1392,546.2,17923,0,0,0,0,0,0,0
4788,1,0.1218,183.15,36428,0,0,0,0,1,0,0
4789,1,0.1635,176.65,5403,1,0,0,0,0,1,1
4790,1,0.1426,308.76,23703,0,0,0,0,0,0,0
4791,1,0.1114,328.04,12253,2,1,0,0,0,1,3
4792,1,0.1357,215.7,7727,0,0,0,0,0,0,0
4793,1,0.1461,344.76,114393,2,0,0,0,1,0,2
4794,1,0.0894,254.18,5914,4,0,0,0,0,0,4
4795,1,0.0774,218.54,482,2,0,0,0,0,0,2
4796,1,0.0774,187.32,6207,3,0,0,0,0,0,3
4797,1,0.1183,265.08,905,0,0,2,0,0,0,2
4798,1,0.1183,298.21,23750,1,0,0,0,0,0,1
4799,1,0.1148,461.56,15812,1,0,0,1,1,0,1
4800,1,0.1322,202.81,6891,0,0,0,0,0,1,0
4801,1,0.1357,339.69,865,3,0,0,0,0,0,3
4802,1,0.1531,174.08,2029,3,0,0,1,0,0,3
4803,1,0.1218,59.94,1836,1,1,0,0,0,1,2
4804,1,0.0774,156.1,15509,1,0,0,0,0,0,1
4805,1,0.0894,571.89,17915,3,0,0,1,0,0,3
4806,1,0.1218,166.5,4819,0,0,0,0,0,0,0
4807,1,0.1426,462.27,18522,0,0,0,1,0,0,0
4808,1,0.1357,467.07,105576,0,0,1,0,0,0,1
4809,1,0.1287,311.11,9666,0,0,0,0,0,0,0
4810,1,0.1322,236.61,2896,0,0,0,0,0,0,0
4811,1,0.1322,507.01,2425,0,0,0,0,0,0,0
4812,1,0.0894,349.49,2308,3,0,0,0,0,1,3
4813,1,0.1253,669.33,55770,0,0,0,0,0,0,0
4814,1,0.1114,492.06,5404,0,0,0,0,0,0,0
4815,1,0.1287,210.21,28565,1,0,0,0,0,0,1
4816,1,0.1218,511.16,15713,5,0,0,1,1,0,5
4817,1,0.1287,504.5,14045,1,0,0,1,0,0,1
4818,1,0.074,105.61,12361,0,0,0,0,0,0,0
4819,1,0.1565,489.81,1221,3,0,0,0,0,0,3
4820,1,0.1809,289.57,8704,2,2,0,0,0,0,4
4821,1,0.0774,124.88,2976,0,0,0,0,0,1,0
4822,1,0.1148,522.55,19796,1,0,0,0,0,0,1
4823,1,0.074,77.65,14063,1,0,0,0,0,1,1
4824,1,0.0894,476.58,19367,0,0,0,0,0,0,0
4825,1,0.1392,204.83,4417,0,0,0,0,0,0,0
4826,1,0.1114,328.04,14257,0,0,0,1,0,0,0
4827,1,0.0774,156.1,1137,1,0,0,0,1,0,1
4828,1,0.1392,682.74,13631,7,0,0,1,0,1,7
4829,1,0.1357,101.91,17590,1,0,1,0,0,0,2
4830,1,0.1253,669.33,21621,1,0,0,1,0,0,1
4831,1,0.1218,172.33,6947,0,0,0,1,0,0,0
4832,1,0.1114,524.86,20015,0,0,0,0,0,0,0
4833,1,0.1635,706.59,11341,1,0,0,0,1,0,1
4834,1,0.1218,64.11,277,2,0,0,0,1,0,2
4835,1,0.1287,117.72,9868,3,0,0,0,0,0,3
4836,1,0.1287,134.54,9794,0,0,0,1,0,0,0
4837,1,0.1218,599.4,15533,1,0,0,0,0,0,1
4838,1,0.0859,316.11,16375,1,0,0,0,0,0,1
4839,1,0.1183,662.68,10767,0,0,0,0,0,1,0
4840,1,0.1148,395.63,2071,4,0,0,0,0,0,4
4841,1,0.1947,737.94,29518,0,0,0,0,0,0,0
4842,1,0.1253,267.74,2958,7,0,0,0,0,0,7
4843,1,0.1148,494.53,38876,2,0,0,1,0,1,2
4844,1,0.0859,177.02,2639,1,0,0,0,0,1,1
4845,1,0.1426,548.9,9092,0,0,0,1,0,0,0
4846,1,0.1183,497.01,8318,1,0,0,0,0,0,1
4847,1,0.1426,111.5,9625,2,0,0,0,0,0,2
4848,1,0.0859,316.11,3252,0,0,0,0,0,0,0
4849,1,0.1218,116.55,25873,2,0,1,0,0,0,3
4850,1,0.1218,93.24,40868,3,0,0,1,0,0,3
4851,1,0.1218,549.45,43373,0,0,0,0,0,1,0
4852,1,0.1218,499.5,7322,0,0,0,1,0,0,0
4853,1,0.1183,410.87,452,1,0,0,0,1,0,1
4854,1,0.1148,69.24,6554,2,0,0,0,0,0,2
4855,1,0.1218,366.3,9772,1,0,0,0,0,0,1
4856,1,0.0859,202.31,13010,0,0,0,0,0,1,0
4857,1,0.1148,659.37,5110,0,0,0,0,0,1,0
4858,1,0.0859,271.85,30330,2,0,0,0,0,1,2
4859,1,0.1774,720.42,11829,3,0,1,0,1,0,4
4860,1,0.1357,679.37,17470,0,1,0,0,0,0,1
4861,1,0.0894,190.63,2731,0,0,1,0,0,0,1
4862,1,0.1287,815.61,30159,1,1,0,0,0,0,2
4863,1,0.1287,151.35,778,0,4,0,0,0,0,4
4864,1,0.1148,576.95,18277,1,0,0,0,0,0,1
4865,1,0.1496,710.23,5090,0,0,0,0,1,0,0
4866,1,0.1357,161.36,44834,0,0,0,0,1,0,0
4867,1,0.1704,292.53,13641,2,0,1,0,0,0,3
4868,1,0.1148,560.47,11265,0,0,0,0,0,0,0
4869,1,0.1565,874.66,52307,3,0,0,1,1,0,3
4870,1,0.1392,273.1,9172,1,0,1,0,0,0,2
4871,1,0.167,464.19,3368,0,0,0,0,0,0,0
4872,1,0.1114,196.83,61431,2,0,0,0,0,1,2
4873,1,0.1287,269.07,4616,1,1,0,0,0,0,2
4874,1,0.1183,497.01,26127,1,0,0,1,0,0,1
4875,1,0.1357,441.6,20688,0,0,0,1,0,0,0
4876,1,0.1148,395.63,0,4,0,0,0,0,0,4
4877,1,0.16,98.45,339,2,0,0,1,0,0,2
4878,1,0.1287,235.44,7361,0,0,0,0,0,0,0
4879,1,0.1253,234.27,28606,0,0,0,0,0,0,0
4880,1,0.1218,372.96,17715,0,0,0,0,0,0,0
4881,1,0.0859,379.33,11867,3,0,0,0,0,0,3
4882,1,0.1183,497.01,75854,1,1,0,1,0,0,2
4883,1,0.0894,317.72,36161,1,0,0,0,0,0,1
4884,1,0.1218,149.85,5,0,0,0,0,0,1,0
4885,1,0.1426,343.06,7573,2,0,0,1,0,0,2
4886,1,0.1114,426.45,25195,0,0,0,0,0,0,0
4887,1,0.1287,807.2,5068,1,0,0,0,0,1,1
4888,1,0.1565,874.66,30459,1,0,0,0,0,0,1
4889,1,0.1496,346.45,27495,0,0,0,0,0,0,0
4890,1,0.1114,557.66,6542,1,0,0,1,0,0,1
4891,1,0.0894,158.86,5089,0,0,0,0,0,0,0
4892,1,0.1461,172.38,3179,1,0,0,0,0,0,1
4893,1,0.0774,185.76,711,1,0,0,0,0,0,1
4894,1,0.0774,56.2,2701,4,0,0,0,0,0,4
4895,1,0.1183,614.64,10133,2,0,0,0,0,0,2
4896,1,0.1774,432.26,19714,0,0,0,0,0,0,0
4897,1,0.0859,79.03,80572,0,0,0,0,0,1,0
4898,1,0.1322,304.21,11274,3,0,0,0,0,0,3
4899,1,0.1287,319.52,3267,0,0,0,0,0,0,0
4900,1,0.1114,57.41,1838,0,0,0,0,0,1,0
4901,1,0.1843,305.51,3244,1,0,0,0,1,0,1
4902,1,0.1114,98.42,6941,0,0,0,0,0,1,0
4903,1,0.1531,870.39,42430,0,0,0,0,0,0,0
4904,1,0.1496,554.32,36095,1,1,0,0,0,0,2
4905,1,0.1218,832.5,67492,0,0,0,0,0,0,0
4906,1,0.1357,169.85,8817,1,0,0,0,0,0,1
4907,1,0.0774,93.66,37721,0,0,0,0,0,1,0
4908,1,0.1357,95.12,26343,1,0,0,0,0,0,1
4909,1,0.1496,866.13,3793,2,0,0,0,1,0,2
4910,1,0.0894,508.35,7254,1,0,0,0,0,1,1
4911,1,0.16,878.94,17426,2,0,0,0,0,1,2
4912,1,0.1218,166.5,2070,3,0,0,0,0,0,3
4913,1,0.0859,410.94,6049,0,0,0,0,0,0,0
4914,1,0.1183,457.25,21981,1,0,0,0,0,1,1
4915,1,0.1253,284.47,9836,1,0,0,0,0,0,1
4916,1,0.1461,827.41,124784,0,0,0,0,0,0,0
4917,1,0.074,139.77,6986,0,0,0,0,0,0,0
4918,1,0.1218,499.5,7135,1,0,0,0,0,0,1
4919,1,0.0774,218.54,7283,0,0,0,0,0,1,0
4920,1,0.0774,280.97,3940,1,0,0,0,0,0,1
4921,1,0.074,217.42,1095,2,0,0,0,0,0,2
4922,1,0.1183,516.89,256,0,0,1,0,0,0,1
4923,1,0.1426,205.84,12,2,0,0,0,0,0,2
4924,1,0.1426,144.09,0,3,2,0,0,0,0,5
4925,1,0.1635,883.23,30427,1,0,0,0,0,0,1
4926,1,0.167,887.54,56883,1,1,0,0,0,0,2
4927,1,0.1218,333.0,36014,3,0,0,0,0,1,3
4928,1,0.1357,339.69,24223,0,0,0,0,0,1,0
4929,1,0.16,878.94,62551,0,0,0,0,0,0,0
4930,1,0.1531,835.57,36598,0,0,0,1,0,0,0
4931,1,0.0774,187.32,63299,2,0,0,0,0,0,2
4932,1,0.16,492.21,14401,0,0,0,0,0,1,0
4933,1,0.1148,131.88,0,0,0,0,0,0,0,0
4934,1,0.16,421.89,61956,2,1,0,0,0,0,3
4935,1,0.0894,317.72,417,2,0,0,0,0,0,2
4936,1,0.16,189.85,1487,0,0,0,0,0,0,0
4937,1,0.1392,682.74,197,2,0,0,0,0,0,2
4938,1,0.1183,397.61,11061,1,0,0,1,0,0,1
4939,1,0.1322,669.26,23075,0,0,0,1,0,0,0
4940,1,0.1392,102.42,5415,1,1,1,0,1,0,3
4941,1,0.0774,288.78,18147,1,0,0,1,0,0,1
4942,1,0.1253,317.93,13228,0,0,0,0,0,1,0
4943,1,0.1531,278.53,39644,1,0,0,0,1,0,1
4944,1,0.1392,307.24,7171,0,0,0,0,0,0,0
4945,1,0.1253,568.93,4071,1,0,0,0,0,0,1
4946,1,0.1461,629.18,28607,2,0,0,0,0,0,2
4947,1,0.1496,55.44,4050,2,0,0,0,0,0,2
4948,1,0.1183,497.01,0,2,0,0,0,0,0,2
4949,1,0.1531,97.49,456,1,2,0,0,0,0,3
4950,1,0.1426,154.38,1847,1,0,0,0,0,0,1
4951,1,0.0894,95.32,9166,1,1,0,0,0,0,2
4952,1,0.16,703.15,22784,0,0,0,1,1,0,0
4953,1,0.1114,49.21,5013,0,0,0,1,0,0,0
4954,1,0.1183,662.68,15773,2,0,0,1,0,0,2
4955,1,0.1531,417.79,6804,1,0,0,0,0,0,1
4956,1,0.1148,659.37,1492,3,0,0,0,0,0,3
4957,1,0.1287,815.61,26361,1,0,0,1,0,0,1
4958,1,0.1913,201.97,0,1,0,0,0,0,1,1
4959,1,0.1253,150.6,1916,0,0,1,1,0,0,1
4960,1,0.1461,163.76,3798,2,0,0,0,0,0,2
4961,1,0.0859,177.02,38084,3,0,0,1,0,0,3
4962,1,0.1287,840.83,9880,0,0,0,0,0,0,0
4963,1,0.1218,532.8,12295,0,0,0,0,0,0,0
4964,1,0.1322,515.46,14876,1,0,0,1,0,0,1
4965,1,0.1253,261.04,25608,0,0,0,0,0,0,0
4966,1,0.1253,184.07,23509,0,0,0,0,0,0,0
4967,1,0.1392,443.78,17599,3,2,0,0,0,0,5
4968,1,0.1322,101.41,12905,1,0,1,0,0,0,2
4969,1,0.1357,407.63,31895,3,0,0,0,0,0,3
4970,1,0.1322,270.41,9036,0,0,0,0,0,0,0
4971,1,0.1357,190.23,48280,3,0,0,0,0,1,3
4972,1,0.0751,186.66,10817,1,0,0,0,0,1,1
4973,1,0.1531,191.49,68,0,0,0,0,0,0,0
4974,1,0.1183,662.68,19086,1,0,0,0,0,0,1
4975,1,0.1183,596.41,12204,4,0,0,0,0,1,4
4976,1,0.0894,476.58,4054,2,0,0,0,0,0,2
4977,1,0.074,65.23,19548,0,0,0,0,0,1,0
4978,1,0.1253,301.2,110441,0,0,0,1,0,0,0
4979,1,0.16,281.26,362,1,0,0,0,1,0,1
4980,1,0.0894,508.35,92944,0,0,0,0,0,0,0
4981,1,0.1218,399.6,9777,2,0,0,0,0,1,2
4982,1,0.1531,261.12,722,2,0,0,1,0,0,2
4983,1,0.1218,266.4,7690,0,0,0,0,0,0,0
4984,1,0.0894,158.86,13862,0,0,0,0,0,1,0
4985,1,0.1461,706.74,4503,1,3,0,0,0,0,4
4986,1,0.1183,238.57,31485,3,0,0,0,0,0,3
4987,1,0.0894,206.52,21760,0,0,0,0,0,1,0
4988,1,0.1565,874.66,24594,0,0,0,0,0,0,0
4989,1,0.074,77.65,1641,0,0,0,0,0,0,0
4990,1,0.0894,222.41,5764,1,0,0,1,0,0,1
4991,1,0.16,281.26,0,2,1,0,0,0,0,3
4992,1,0.1392,51.21,286,2,0,0,0,0,1,2
4993,1,0.1253,200.8,33711,2,0,0,0,0,0,2
4994,1,0.1253,60.24,4293,2,0,0,0,0,1,2
4995,1,0.1114,213.23,9846,1,0,0,0,0,1,1
4996,1,0.074,86.97,562,0,0,0,0,1,0,0
4997,1,0.0859,105.9,32143,0,0,0,0,0,0,0
4998,1,0.167,319.52,8419,0,0,0,0,0,0,0
4999,1,0.1392,819.29,254,6,0,0,0,0,0,6
5000,1,0.1426,205.84,9442,2,0,0,0,0,0,2
5001,1,0.0859,195.99,9367,0,0,0,0,0,0,0
5002,1,0.1322,202.81,766,0,0,0,0,0,0,0
5003,1,0.1392,256.03,20685,1,1,0,0,0,0,2
5004,1,0.1218,832.5,13873,4,0,0,0,0,0,4
5005,1,0.1253,120.48,15888,0,0,0,1,0,0,0
5006,1,0.1357,203.82,52116,0,0,0,0,0,1,0
5007,1,0.1183,397.61,38771,1,0,0,0,0,0,1
5008,1,0.16,140.63,5277,1,0,0,0,0,0,1
5009,1,0.1218,333.0,0,2,0,0,0,0,0,2
5010,1,0.0894,222.41,15269,0,0,0,0,0,0,0
5011,1,0.1461,137.91,1412,0,0,0,0,0,0,0
5012,1,0.1322,236.61,182,2,0,0,0,0,0,2
5013,1,0.1426,428.83,16941,2,0,0,0,0,0,2
5014,1,0.0894,155.69,5076,0,0,0,0,0,1,0
5015,1,0.074,124.24,2765,1,0,0,0,0,0,1
5016,1,0.0859,292.4,3803,1,0,0,0,0,1,1
